# ID  name  B  Berr  V  Verr  R  Rerr  I  Ierr  psfMag_u  psfMagErr_u  psfMag_g  psfMagErr_g  psfMag_r  psfMagErr_r  psfMag_i  psfMagErr_i  psfMag_z  psfMagErr_z  good_u  good_g  good_r  good_i  good_z
1-1336-40-5-61-728  DracoHoltz-325  20.91  0  20.245  0  19.833  0  19.399  0  21.683  0.129  20.521  0.027  20.095  0.022  19.845  0.03  19.746  0.086  1  0  0  1  1
1-1336-40-5-61-728  Draco-325  20.889  0  20.236  0  19.872  0  19.394  0  21.683  0.129  20.521  0.027  20.095  0.022  19.845  0.03  19.746  0.086  1  0  0  1  1
1-1336-40-5-61-731  Draco-379  20.365  0  19.524  0  19.054  0  18.506  0  21.532  0.117  19.872  0.02  19.315  0.015  18.987  0.021  18.89  0.045  1  0  0  1  1
1-1336-40-5-61-731  DracoHoltz-379  20.386  0  19.529  0  19.029  0  18.505  0  21.532  0.117  19.872  0.02  19.315  0.015  18.987  0.021  18.89  0.045  1  0  0  1  1
1-1336-40-5-61-741  DracoHoltz-S200  22.274  0  21.63  0  0  0  0  0  23.947  0.733  22  0.078  21.434  0.06  21.124  0.077  21.173  0.291  1  0  0  1  0
1-1336-40-5-61-744  DracoHoltz-99  20.559  0  19.779  0  19.281  0  18.728  0  21.488  0.11  20.124  0.022  19.548  0.016  19.243  0.022  19.06  0.05  1  0  0  1  1
1-1336-40-5-61-744  Draco-99  20.539  0  19.767  0  0  0  18.73  0  21.488  0.11  20.124  0.022  19.548  0.016  19.243  0.022  19.06  0.05  1  0  0  1  1
1-1336-40-5-61-746  Draco-S327  20.985  0  20.191  0  19.733  0  0  0  21.754  0.14  20.47  0.026  19.901  0.02  19.647  0.027  19.43  0.068  1  0  0  1  1
1-1336-40-5-61-746  DracoHoltz-S327  20.995  0  20.218  0  19.704  0  0  0  21.754  0.14  20.47  0.026  19.901  0.02  19.647  0.027  19.43  0.068  1  0  0  1  1
1-1336-40-5-61-748  DracoHoltz-S331  19.125  0  18.201  0  17.618  0  17.051  0  20.598  0.06  18.645  0.015  17.824  0.01  17.539  0.016  17.348  0.022  1  0  0  1  1
1-1336-40-5-61-748  Draco-S331  19.1  0  18.189  0  17.641  0  17.042  0  20.598  0.06  18.645  0.015  17.824  0.01  17.539  0.016  17.348  0.022  1  0  0  1  1
1-1336-40-5-61-749  Draco-324  19.496  0  18.674  0  18.162  0  17.579  0  20.728  0.064  19.023  0.016  18.421  0.011  18.071  0.017  17.938  0.026  1  0  0  1  1
1-1336-40-5-61-749  DracoHoltz-324  19.514  0  18.682  0  18.118  0  17.577  0  20.728  0.064  19.023  0.016  18.421  0.011  18.071  0.017  17.938  0.026  1  0  0  1  1
1-1336-40-5-61-751  DracoHoltz-386  20.142  0  19.227  0  18.675  0  18.119  0  21.456  0.109  19.637  0.02  18.967  0.014  18.616  0.019  18.466  0.033  1  0  0  1  1
1-1336-40-5-61-751  Draco-386  20.116  0  19.225  0  18.699  0  18.116  0  21.456  0.109  19.637  0.02  18.967  0.014  18.616  0.019  18.466  0.033  1  0  0  1  1
1-1336-40-5-61-759  Draco-321  21.115  0  20.42  0  19.993  0  19.444  0  22.172  0.192  20.678  0.029  20.252  0.024  19.938  0.032  19.741  0.086  1  0  0  1  1
1-1336-40-5-61-759  DracoHoltz-321  21.125  0  20.423  0  19.942  0  19.429  0  22.172  0.192  20.678  0.029  20.252  0.024  19.938  0.032  19.741  0.086  1  0  0  1  1
1-1336-40-5-61-765  DracoHoltz-377  19.583  0  18.784  0  18.262  0  17.748  0  20.608  0.06  19.126  0.016  18.559  0.012  18.249  0.017  18.112  0.028  1  0  0  1  1
1-1336-40-5-61-765  Draco-377  19.567  0  18.778  0  18.287  0  17.748  0  20.608  0.06  19.126  0.016  18.559  0.012  18.249  0.017  18.112  0.028  1  0  0  1  1
1-1336-40-5-61-767  Draco-322  19.801  0  18.911  0  18.387  0  17.79  0  21.086  0.082  19.301  0.017  18.641  0.012  18.266  0.017  18.12  0.028  1  0  0  1  1
1-1336-40-5-61-767  DracoHoltz-322  19.822  0  18.921  0  18.348  0  17.793  0  21.086  0.082  19.301  0.017  18.641  0.012  18.266  0.017  18.12  0.028  1  0  0  1  1
1-1336-40-5-61-768  DracoHoltz-320  20.736  0  20.171  0  19.783  0  19.353  0  21.72  0.163  20.347  0.025  20.03  0.02  19.836  0.03  19.802  0.092  0  0  0  1  1
1-1336-40-5-61-768  Draco-320  20.718  0  20.163  0  19.816  0  19.352  0  21.72  0.163  20.347  0.025  20.03  0.02  19.836  0.03  19.802  0.092  0  0  0  1  1
1-1336-40-5-61-773  Draco-S334  19.642  0  19.017  0  18.659  0  18.204  0  20.452  0.055  19.256  0.017  18.81  0.013  18.632  0.019  18.512  0.035  1  0  0  1  1
1-1336-40-5-61-773  DracoHoltz-S334  19.659  0  19.035  0  18.62  0  18.219  0  20.452  0.055  19.256  0.017  18.81  0.013  18.632  0.019  18.512  0.035  1  0  0  1  1
1-1336-40-5-61-776  DracoHoltz-326  19.441  0  18.488  0  17.889  0  17.313  0  20.723  0.064  18.877  0.016  18.181  0.011  17.8  0.017  17.635  0.023  1  0  0  1  1
1-1336-40-5-61-776  Draco-326  19.42  0  18.476  0  17.916  0  17.309  0  20.723  0.064  18.877  0.016  18.181  0.011  17.8  0.017  17.635  0.023  1  0  0  1  1
1-1336-40-5-61-783  Draco-559  20.657  0  19.917  0  19.399  0  18.882  0  21.601  0.137  20.292  0.045  19.712  0.029  19.373  0.038  19.324  0.067  1  0  0  1  1
1-1336-40-5-61-783  DracoHoltz-559  20.681  0  19.921  0  19.372  0  18.892  0  21.601  0.137  20.292  0.045  19.712  0.029  19.373  0.038  19.324  0.067  1  0  0  1  1
1-1336-40-5-61-784  DracoHoltz-560  20.245  0  19.764  0  19.565  0  19.271  0  20.642  0.061  20.26  0.049  19.979  0.046  19.928  0.06  19.702  0.093  1  0  0  1  1
1-1336-40-5-61-784  Draco-560  20.224  0  19.771  0  19.608  0  19.28  0  20.642  0.061  20.26  0.049  19.979  0.046  19.928  0.06  19.702  0.093  1  0  0  1  1
1-1336-40-5-61-791  Draco-502  20.655  0  20.125  0  0  0  19.321  0  21.519  0.113  20.308  0.024  19.949  0.019  19.768  0.028  19.813  0.091  1  0  0  1  1
1-1336-40-5-61-791  DracoHoltz-502  20.672  0  20.133  0  0  0  19.317  0  21.519  0.113  20.308  0.024  19.949  0.019  19.768  0.028  19.813  0.091  1  0  0  1  1
1-1336-40-5-61-794  DracoHoltz-558  19.597  0  18.691  0  18.089  0  17.563  0  20.791  0.067  19.052  0.016  18.37  0.011  18.002  0.017  17.858  0.025  1  0  0  1  1
1-1336-40-5-61-794  Draco-558  19.577  0  18.681  0  18.116  0  17.555  0  20.791  0.067  19.052  0.016  18.37  0.011  18.002  0.017  17.858  0.025  1  0  0  1  1
1-1336-40-5-61-796  Draco-106  20.439  0  19.604  0  19.082  0  18.536  0  21.603  0.121  19.915  0.02  19.317  0.015  18.996  0.02  18.833  0.043  1  0  0  1  1
1-1336-40-5-61-796  DracoHoltz-106  20.459  0  19.618  0  19.063  0  18.542  0  21.603  0.121  19.915  0.02  19.317  0.015  18.996  0.02  18.833  0.043  1  0  0  1  1
1-1336-40-5-61-797  DracoHoltz-109  20.763  0  19.981  0  19.461  0  18.962  0  21.796  0.141  20.309  0.024  19.747  0.018  19.417  0.024  19.361  0.063  1  0  0  1  1
1-1336-40-5-61-797  Draco-109  20.741  0  19.972  0  19.5  0  18.956  0  21.796  0.141  20.309  0.024  19.747  0.018  19.417  0.024  19.361  0.063  1  0  0  1  1
1-1336-40-5-61-800  Draco-152  0  0  19.701  0  0  0  18.704  0  21.502  0.112  20.062  0.021  19.518  0.016  19.195  0.022  19.14  0.054  1  0  0  1  1
1-1336-40-5-61-802  Draco-108  20.168  0  19.316  0  18.816  0  18.239  0  21.512  0.112  19.685  0.019  19.051  0.013  18.72  0.019  18.525  0.035  1  0  0  1  1
1-1336-40-5-61-802  DracoHoltz-108  20.188  0  19.325  0  18.781  0  18.243  0  21.512  0.112  19.685  0.019  19.051  0.013  18.72  0.019  18.525  0.035  1  0  0  1  1
1-1336-40-5-61-804  DracoHoltz-123  19.792  0  18.998  0  18.467  0  17.936  0  20.982  0.077  19.354  0.021  18.736  0.014  18.436  0.019  18.375  0.033  1  0  0  1  1
1-1336-40-5-61-804  Draco-123  19.773  0  18.986  0  18.507  0  17.938  0  20.982  0.077  19.354  0.021  18.736  0.014  18.436  0.019  18.375  0.033  1  0  0  1  1
1-1336-40-5-61-809  Draco-114  19.695  0  18.809  0  18.278  0  17.678  0  20.989  0.076  19.201  0.017  18.525  0.012  18.162  0.017  18.007  0.027  1  0  0  1  1
1-1336-40-5-61-809  DracoHoltz-114  19.715  0  18.818  0  18.244  0  17.677  0  20.989  0.076  19.201  0.017  18.525  0.012  18.162  0.017  18.007  0.027  1  0  0  1  1
1-1336-40-5-61-810  DracoHoltz-116  20.079  0  19.194  0  18.627  0  18.1  0  21.202  0.089  19.566  0.018  18.919  0.013  18.569  0.018  18.441  0.033  1  0  0  1  1
1-1336-40-5-61-810  Draco-116  20.058  0  19.184  0  18.656  0  18.1  0  21.202  0.089  19.566  0.018  18.919  0.013  18.569  0.018  18.441  0.033  1  0  0  1  1
1-1336-40-5-61-811  Draco-115  20.045  0  19.264  0  18.798  0  18.238  0  20.991  0.076  19.586  0.018  19.016  0.013  18.704  0.019  18.576  0.036  1  0  0  1  1
1-1336-40-5-61-811  DracoHoltz-115  20.063  0  19.273  0  18.768  0  18.242  0  20.991  0.076  19.586  0.018  19.016  0.013  18.704  0.019  18.576  0.036  1  0  0  1  1
1-1336-40-5-61-817  Draco-384  20.711  0  20.139  0  19.758  0  19.319  0  21.554  0.117  20.34  0.024  20.003  0.021  19.762  0.029  19.737  0.087  1  0  0  1  1
1-1336-40-5-61-817  DracoHoltz-384  20.725  0  20.152  0  19.722  0  19.321  0  21.554  0.117  20.34  0.024  20.003  0.021  19.762  0.029  19.737  0.087  1  0  0  1  1
1-1336-40-5-61-824  DracoHoltz-376  20.337  0  19.629  0  19.142  0  18.68  0  21.339  0.099  19.898  0.02  19.432  0.016  19.191  0.022  19.013  0.049  1  0  0  1  1
1-1336-40-5-61-824  Draco-376  20.324  0  19.625  0  19.174  0  18.686  0  21.339  0.099  19.898  0.02  19.432  0.016  19.191  0.022  19.013  0.049  1  0  0  1  1
1-1336-40-5-61-827  Draco-S326  20.413  0  20.446  0  0  0  0  0  21.606  0.124  20.329  0.024  20.577  0.031  20.72  0.057  20.608  0.185  1  0  0  1  1
1-1336-40-5-61-832  Draco-329  20.28  0  19.484  0  19.012  0  18.429  0  21.317  0.097  19.835  0.019  19.248  0.014  18.942  0.02  18.778  0.041  1  0  0  1  1
1-1336-40-5-61-832  DracoHoltz-329  20.299  0  19.494  0  18.974  0  18.429  0  21.317  0.097  19.835  0.019  19.248  0.014  18.942  0.02  18.778  0.041  1  0  0  1  1
1-1336-40-5-61-834  Draco-124  0  0  20.076  0  19.776  0  0  0  21.509  0.113  20.314  0.023  19.962  0.021  19.733  0.029  19.597  0.077  1  0  0  1  1
1-1336-40-5-61-837  Draco-374  19.972  0  19.088  0  18.549  0  17.985  0  21.163  0.087  19.473  0.018  18.797  0.012  18.495  0.018  18.336  0.032  1  0  0  1  1
1-1336-40-5-61-837  DracoHoltz-374  19.99  0  19.08  0  18.515  0  17.979  0  21.163  0.087  19.473  0.018  18.797  0.012  18.495  0.018  18.336  0.032  1  0  0  1  1
1-1336-40-5-61-840  DracoHoltz-331  20.405  0  19.832  0  19.418  0  18.986  0  21.287  0.095  20.008  0.021  19.657  0.017  19.437  0.024  19.317  0.059  1  0  0  1  0
1-1336-40-5-61-840  Draco-331  20.383  0  19.817  0  19.454  0  18.995  0  21.287  0.095  20.008  0.021  19.657  0.017  19.437  0.024  19.317  0.059  1  0  0  1  0
1-1336-40-5-61-841  Draco-328  19.338  0  18.477  0  17.956  0  17.366  0  20.489  0.055  18.839  0.016  18.198  0.011  17.848  0.017  17.658  0.023  1  0  0  1  1
1-1336-40-5-61-841  DracoHoltz-328  19.36  0  18.487  0  17.925  0  17.37  0  20.489  0.055  18.839  0.016  18.198  0.011  17.848  0.017  17.658  0.023  1  0  0  1  1
1-1336-40-5-61-842  Draco-111  20.264  0  19.455  0  18.957  0  18.416  0  21.413  0.104  19.799  0.019  19.208  0.014  18.901  0.02  18.814  0.042  1  0  0  1  1
1-1336-40-5-61-842  DracoHoltz-111  20.284  0  19.464  0  18.922  0  18.418  0  21.413  0.104  19.799  0.019  19.208  0.014  18.901  0.02  18.814  0.042  1  0  0  1  1
1-1336-40-5-61-844  Draco-155  0  0  19.927  0  0  0  19.073  0  21.403  0.104  20.146  0.022  19.795  0.019  19.571  0.026  19.545  0.074  1  0  0  1  1
1-1336-40-5-61-849  Draco-122  19.199  0  18.111  0  17.503  0  16.84  0  20.903  0.074  18.603  0.017  17.746  0.011  17.343  0.017  17.151  0.021  1  0  0  1  1
1-1336-40-5-61-849  DracoHoltz-122  19.219  0  18.127  0  17.461  0  16.841  0  20.903  0.074  18.603  0.017  17.746  0.011  17.343  0.017  17.151  0.021  1  0  0  1  1
1-1336-40-5-61-853  Draco-372  20.433  0  19.688  0  19.171  0  18.658  0  21.431  0.122  20.059  0.021  19.452  0.016  19.168  0.022  19.077  0.051  0  0  0  1  1
1-1336-40-5-61-858  Draco-119  0  0  17.583  0  16.95  0  16.292  0  20.134  0.046  18.051  0.014  17.194  9.972E-3  16.782  0.016  16.651  0.021  1  0  0  1  0
1-1336-40-5-61-858  DracoHoltz-119  0  0  17.597  0  16.908  0  16.29  0  20.134  0.046  18.051  0.014  17.194  9.972E-3  16.782  0.016  16.651  0.021  1  0  0  1  0
1-1336-40-5-61-859  DracoHoltz-120  19.117  0  18.351  0  17.855  0  17.406  0  20.345  0.051  18.65  0.015  18.087  0.011  17.858  0.017  17.763  0.024  1  0  0  1  1
1-1336-40-5-61-859  Draco-120  0  0  18.342  0  17.894  0  17.406  0  20.345  0.051  18.65  0.015  18.087  0.011  17.858  0.017  17.763  0.024  1  0  0  1  1
1-1336-40-5-61-860  Draco-118  20.962  0  20.233  0  0  0  19.254  0  21.935  0.158  20.544  0.027  19.998  0.021  19.705  0.028  19.741  0.087  1  0  0  1  1
1-1336-40-5-61-860  DracoHoltz-118  20.983  0  20.244  0  19.737  0  19.258  0  21.935  0.158  20.544  0.027  19.998  0.021  19.705  0.028  19.741  0.087  1  0  0  1  1
1-1336-40-5-61-862  DracoHoltz-117  21.413  0  20.689  0  20.213  0  19.726  0  22.102  0.2  21.02  0.038  20.471  0.029  20.211  0.039  20.14  0.122  1  0  0  1  1
1-1336-40-5-61-868  Draco-S298  18.925  0  17.861  0  17.223  0  16.577  0  20.379  0.052  18.368  0.015  17.49  0.01  17.088  0.016  16.895  0.02  1  0  0  1  1
1-1336-40-5-61-868  DracoHoltz-S298  18.947  0  17.864  0  17.204  0  16.581  0  20.379  0.052  18.368  0.015  17.49  0.01  17.088  0.016  16.895  0.02  1  0  0  1  1
1-1336-40-5-61-875  DracoHoltz-330  20.767  0  20.245  0  19.845  0  19.454  0  21.574  0.119  20.434  0.025  20.068  0.022  19.986  0.032  19.992  0.106  1  0  0  1  1
1-1336-40-5-61-875  Draco-330  20.744  0  20.24  0  19.888  0  19.453  0  21.574  0.119  20.434  0.025  20.068  0.022  19.986  0.032  19.992  0.106  1  0  0  1  1
1-1336-40-5-61-881  Draco-335  19.191  0  18.167  0  17.558  0  16.956  0  20.808  0.067  18.628  0.015  17.82  0.01  17.422  0.016  17.228  0.021  1  0  0  1  1
1-1336-40-5-61-881  DracoHoltz-335  19.212  0  18.177  0  17.53  0  16.957  0  20.808  0.067  18.628  0.015  17.82  0.01  17.422  0.016  17.228  0.021  1  0  0  1  1
1-1336-40-5-61-882  DracoHoltz-336  21.336  0  20.68  0  0  0  0  0  22.01  0.168  20.919  0.034  20.469  0.029  20.217  0.039  20.027  0.111  1  0  0  1  1
1-1336-40-5-61-885  DracoHoltz-369  20.916  0  20.121  0  19.646  0  19.102  0  22.003  0.168  20.404  0.025  19.848  0.019  19.604  0.027  19.503  0.072  1  0  0  1  1
1-1336-40-5-61-885  Draco-369  20.902  0  20.105  0  19.671  0  19.101  0  22.003  0.168  20.404  0.025  19.848  0.019  19.604  0.027  19.503  0.072  1  0  0  1  1
1-1336-40-5-61-886  Draco-505  20.557  0  19.806  0  19.376  0  18.819  0  21.642  0.126  20.101  0.022  19.565  0.016  19.305  0.023  19.106  0.051  1  0  0  1  1
1-1336-40-5-61-886  DracoHoltz-505  20.582  0  19.818  0  19.341  0  18.827  0  21.642  0.126  20.101  0.022  19.565  0.016  19.305  0.023  19.106  0.051  1  0  0  1  1
1-1336-40-5-61-888  DracoHoltz-S316  20.642  0  20.192  0  19.867  0  0  0  21.334  0.099  20.355  0.024  20.03  0.022  19.964  0.033  20.038  0.113  1  0  0  1  1
1-1336-40-5-61-888  Draco-S316  20.633  0  20.173  0  19.913  0  0  0  21.334  0.099  20.355  0.024  20.03  0.022  19.964  0.033  20.038  0.113  1  0  0  1  1
1-1336-40-5-61-890  Draco-555  19.809  0  18.979  0  18.467  0  17.934  0  21.055  0.08  19.364  0.017  18.719  0.012  18.428  0.018  18.265  0.031  1  0  0  1  1
1-1336-40-5-61-890  DracoHoltz-555  19.832  0  18.983  0  18.442  0  17.936  0  21.055  0.08  19.364  0.017  18.719  0.012  18.428  0.018  18.265  0.031  1  0  0  1  1
1-1336-40-5-61-891  Draco-554  0  0  20.394  0  19.899  0  0  0  21.958  0.162  20.679  0.029  20.139  0.023  19.87  0.031  19.832  0.09  1  0  0  1  1
1-1336-40-5-61-894  Draco-337  20.599  0  20.125  0  19.807  0  19.406  0  21.572  0.118  20.3  0.024  19.972  0.021  19.866  0.031  19.982  0.106  1  0  0  1  1
1-1336-40-5-61-894  DracoHoltz-337  20.618  0  20.132  0  19.764  0  19.409  0  21.572  0.118  20.3  0.024  19.972  0.021  19.866  0.031  19.982  0.106  1  0  0  1  1
1-1336-40-5-61-897  DracoHoltz-361  18.709  0  17.493  0  16.758  0  16.112  0  20.664  0.062  18.108  0.015  17.088  9.922E-3  16.634  0.016  16.408  0.019  1  0  0  1  1
1-1336-40-5-61-897  Draco-361  18.69  0  17.491  0  16.77  0  16.111  0  20.664  0.062  18.108  0.015  17.088  9.922E-3  16.634  0.016  16.408  0.019  1  0  0  1  1
1-1336-40-5-61-899  Draco-556  20.943  0  20.139  0  19.67  0  19.14  0  21.879  0.153  20.51  0.027  19.905  0.02  19.557  0.026  19.584  0.077  1  0  0  1  1
1-1336-40-5-61-899  DracoHoltz-556  20.968  0  20.162  0  19.646  0  19.142  0  21.879  0.153  20.51  0.027  19.905  0.02  19.557  0.026  19.584  0.077  1  0  0  1  1
1-1336-40-5-61-903  DracoHoltz-507  20.653  0  20.242  0  19.926  0  19.567  0  21.737  0.135  20.305  0.024  20.116  0.022  19.982  0.032  19.996  0.107  1  0  0  1  1
1-1336-40-5-61-903  Draco-507  20.647  0  20.233  0  19.99  0  19.572  0  21.737  0.135  20.305  0.024  20.116  0.022  19.982  0.032  19.996  0.107  1  0  0  1  1
1-1336-40-5-61-907  Draco-506  19.018  0  18.021  0  17.44  0  16.789  0  20.341  0.051  18.441  0.015  17.663  0.01  17.301  0.016  17.085  0.02  1  0  0  1  1
1-1336-40-5-61-907  DracoHoltz-506  19.038  0  18.028  0  17.416  0  16.791  0  20.341  0.051  18.441  0.015  17.663  0.01  17.301  0.016  17.085  0.02  1  0  0  1  1
1-1336-40-5-61-911  DracoHoltz-368  20.153  0  19.418  0  18.893  0  18.406  0  21.062  0.08  19.691  0.02  19.143  0.014  18.903  0.02  18.795  0.042  1  0  0  1  1
1-1336-40-5-61-911  Draco-368  20.14  0  19.407  0  18.919  0  18.401  0  21.062  0.08  19.691  0.02  19.143  0.014  18.903  0.02  18.795  0.042  1  0  0  1  1
1-1336-40-5-61-916  DracoHoltz-334  20.649  0  20.162  0  0  0  19.379  0  21.519  0.114  20.355  0.024  20.042  0.021  19.839  0.03  19.615  0.077  1  0  0  1  1
1-1336-40-5-61-922  DracoHoltz-340  0  0  19.487  0  18.943  0  18.418  0  21.531  0.114  19.811  0.019  19.207  0.014  18.91  0.02  18.724  0.04  1  0  0  1  1
1-1336-40-5-61-922  Draco-340  20.295  0  19.475  0  18.978  0  18.416  0  21.531  0.114  19.811  0.019  19.207  0.014  18.91  0.02  18.724  0.04  1  0  0  1  1
1-1336-40-5-61-927  Draco-363  0  0  20.136  0  0  0  19.098  0  21.907  0.168  20.46  0.026  19.884  0.02  19.603  0.027  19.442  0.068  1  0  0  1  1
1-1336-40-5-61-930  Draco-511  19.902  0  19.092  0  18.61  0  18.029  0  20.917  0.073  19.445  0.017  18.83  0.012  18.528  0.018  18.314  0.031  1  0  0  1  1
1-1336-40-5-61-930  DracoHoltz-511  19.917  0  19.103  0  18.575  0  18.03  0  20.917  0.073  19.445  0.017  18.83  0.012  18.528  0.018  18.314  0.031  1  0  0  1  1
1-1336-40-5-61-932  DracoHoltz-508  21.061  0  20.307  0  19.853  0  19.282  0  21.816  0.145  20.607  0.028  20.049  0.021  19.802  0.029  19.647  0.079  1  0  0  1  1
1-1336-40-5-61-932  Draco-508  21.052  0  20.302  0  19.895  0  19.286  0  21.816  0.145  20.607  0.028  20.049  0.021  19.802  0.029  19.647  0.079  1  0  0  1  1
1-1336-40-5-61-934  Draco-510  20.48  0  19.715  0  19.249  0  18.709  0  21.339  0.1  20.042  0.022  19.472  0.016  19.208  0.022  19.054  0.05  1  0  0  1  1
1-1336-40-5-61-934  DracoHoltz-510  20.499  0  19.724  0  19.216  0  18.711  0  21.339  0.1  20.042  0.022  19.472  0.016  19.208  0.022  19.054  0.05  1  0  0  1  1
1-1336-40-5-61-937  DracoHoltz-551  19.795  0  18.997  0  18.447  0  17.934  0  20.886  0.071  19.367  0.017  18.709  0.012  18.469  0.018  18.332  0.031  1  0  0  1  1
1-1336-40-5-61-937  Draco-551  19.773  0  18.984  0  18.47  0  17.931  0  20.886  0.071  19.367  0.017  18.709  0.012  18.469  0.018  18.332  0.031  1  0  0  1  1
1-1336-40-5-61-938  Draco-367  20.05  0  19.351  0  18.887  0  18.36  0  20.914  0.072  19.671  0.018  19.088  0.014  18.88  0.02  18.763  0.041  1  0  0  1  1
1-1336-40-5-61-938  DracoHoltz-367  20.072  0  19.36  0  18.859  0  18.364  0  20.914  0.072  19.671  0.018  19.088  0.014  18.88  0.02  18.763  0.041  1  0  0  1  1
1-1336-40-5-61-945  DracoHoltz-343  18.778  0  17.658  0  16.987  0  16.349  0  20.503  0.056  18.178  0.015  17.256  0.01  16.827  0.016  16.624  0.019  1  0  0  1  1
1-1336-40-5-61-945  Draco-343  18.754  0  17.649  0  17.008  0  16.348  0  20.503  0.056  18.178  0.015  17.256  0.01  16.827  0.016  16.624  0.019  1  0  0  1  1
1-1336-40-5-61-946  DracoHoltz-342  20.372  0  20.243  0  0  0  0  0  21.266  0.093  20.192  0.023  20.219  0.024  20.264  0.04  20.306  0.14  1  0  0  1  1
1-1336-40-5-61-947  DracoHoltz-341  21.42  0  20.69  0  20.242  0  19.725  0  22.791  0.324  21.056  0.038  20.503  0.03  20.174  0.039  20.278  0.138  1  0  0  1  1
1-1336-40-5-61-947  Draco-341  21.395  0  20.673  0  20.28  0  0  0  22.791  0.324  21.056  0.038  20.503  0.03  20.174  0.039  20.278  0.138  1  0  0  1  1
1-1336-40-5-61-949  Draco-S324  0  0  19.241  0  18.349  0  17.358  0  22.813  0.333  20.01  0.021  18.644  0.012  17.988  0.017  17.581  0.023  1  0  0  1  1
1-1336-40-5-61-949  DracoHoltz-S324  20.731  0  19.252  0  18.354  0  17.367  0  22.813  0.333  20.01  0.021  18.644  0.012  17.988  0.017  17.581  0.023  1  0  0  1  1
1-1336-40-5-61-951  Draco-S430  19.2  0  18.289  0  17.754  0  17.131  0  20.359  0.052  18.695  0.015  17.977  0.011  17.659  0.016  17.489  0.022  1  0  0  1  1
1-1336-40-5-61-966  Draco-366  21.165  0  20.446  0  19.978  0  0  0  22.187  0.197  20.78  0.054  20.226  0.039  19.96  0.036  19.874  0.099  1  0  0  1  1
1-1336-40-5-61-966  DracoHoltz-366  0  0  20.462  0  19.949  0  19.452  0  22.187  0.197  20.78  0.054  20.226  0.039  19.96  0.036  19.874  0.099  1  0  0  1  1
